11-28 22:06:12 Bk=604 ckN=3:03-0/3 0911ms: 959ms[00-03-0-0] codeN=2:3:1:0-0:0:0:0/6 chkRes=3:OK:OK:Ok:Oc:no checkRes=45_H_542_H_203_K_394_K_604_K_282_G_ ck=0a6a V=6-0
11-28 21:36:11 Bk=604 ckN=3:03-0/3 0956ms:1062ms[01-02-0-0] codeN=2:3:1:0-0:0:0:0/6 chkRes=3:OK:OK:Ok:Oc:no checkRes=45_H_542_H_203_K_394_K_604_K_282_G_ ck=3897 V=6-0
11-28 21:06:12 Bk=604 ckN=3:03-0/3 1009ms:1132ms[00-02-1-0] codeN=2:3:1:0-0:0:0:0/6 chkRes=3:OK:OK:Ok:Oc:no checkRes=45_H_542_H_203_K_394_K_604_K_282_G_ ck=3897 V=6-0
11-28 20:06:15 Bk=604 ckN=3:03-0/3 1053ms:1150ms[00-03-0-0] codeN=2:1:1:0-1:1:0:1/7 chkRes=3:OK:No:Ok:No:NA checkRes=45_H_542_H_622_h_604_K_718_k_282_G_959_w_ ck=0a6a V=4-3
11-28 19:36:12 Bk=604 ckN=3:03-0/3 0954ms:1054ms[00-02-1-0] codeN=3:2:1:1-0:0:0:0/7 chkRes=4:OK:OK:Ok:Ok:no checkRes=45_H_542_H_622_H_604_K_718_K_282_G_959_W_ ck=3897 V=7-0
11-28 19:06:11 Bk=604 ckN=3:03-0/3 0936ms:1049ms[00-03-0-0] codeN=3:2:1:1-0:0:0:0/7 chkRes=4:OK:OK:Ok:Ok:no checkRes=45_H_542_H_622_H_604_K_718_K_282_G_959_W_ ck=3897 V=7-0
11-28 18:36:13 Bk=604 ckN=3:03-0/3 1029ms:1069ms[00-03-0-0] codeN=3:2:1:1-0:0:0:0/7 chkRes=4:OK:OK:Ok:Ok:no checkRes=45_H_542_H_622_H_604_K_718_K_282_G_959_W_ ck=3897 V=7-0
11-28 18:06:15 Bk=604 ckN=3:03-0/3 0887ms: 982ms[00-03-0-0] codeN=3:2:1:1-0:0:0:1/8 chkRes=4:OK:OK:Ok:No:NA checkRes=45_H_542_H_622_H_604_K_718_K_282_G_959_W_972_w_ ck=3897 V=7-1
11-28 17:36:26 Bk=604 ckN=3:03-0/3 0996ms:1068ms[00-03-0-0] codeN=3:2:0:2-0:0:6:2/15 chkRes=3:OK:OK:No:OK:NA checkRes=45_H_542_H_622_H_604_K_718_K_77_g_188_g_366_g_558_g_793_g_948_g_55_w_413_w_959_W_972_W_ ck=0a6a V=7-8
11-28 17:06:21 Bk=604 ckN=3:03-0/3 1008ms:1148ms[00-03-0-0] codeN=3:2:6:4-0:0:0:0/15 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=15-0
11-28 16:36:21 Bk=604 ckN=3:03-0/3 0999ms:1146ms[00-03-0-0] codeN=3:2:6:4-0:0:0:0/15 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=15-0
11-28 16:06:23 Bk=604 ckN=3:03-0/3 1052ms:1155ms[00-03-0-0] codeN=3:2:6:4-0:0:0:0/15 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0ac0 V=15-0
11-28 15:36:22 Bk=604 ckN=3:03-0/3 1001ms:1215ms[00-02-1-0] codeN=3:2:6:4-0:0:0:0/15 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=15-0
11-28 15:06:22 Bk=604 ckN=3:03-0/3 0958ms:1149ms[00-03-0-0] codeN=3:2:6:4-0:0:0:0/15 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=15-0
11-28 14:36:20 Bk=604 ckN=3:03-0/3 0985ms:1016ms[00-03-0-0] codeN=3:2:6:4-0:0:0:0/15 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=15-0
11-28 14:06:22 Bk=604 ckN=3:03-0/3 0991ms:1027ms[00-03-0-0] codeN=3:2:6:4-0:0:0:0/15 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=15-0
11-28 13:36:22 Bk=604 ckN=3:03-0/3 0940ms:1134ms[00-03-0-0] codeN=3:2:6:4-0:0:0:0/15 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=15-0
11-28 13:06:21 Bk=604 ckN=3:03-0/3 0915ms: 985ms[00-03-0-0] codeN=3:2:6:4-0:0:0:0/15 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=15-0
11-28 12:36:22 Bk=604 ckN=3:03-0/3 0928ms: 969ms[02-00-1-0] codeN=3:2:6:4-1:0:0:0/16 chkRes=4:OK:OK:OK:OK:yes checkRes=45_H_542_H_622_H_962_h_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=15-1
11-28 12:06:22 Bk=604 ckN=3:03-0/3 1038ms:1101ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
11-28 11:36:21 Bk=604 ckN=3:03-0/3 0996ms:1046ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
11-28 11:06:21 Bk=604 ckN=3:03-0/3 1053ms:1147ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 10:36:22 Bk=604 ckN=3:03-0/3 0959ms:1004ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 10:06:22 Bk=604 ckN=3:03-0/3 0892ms:1057ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
11-28 09:36:22 Bk=604 ckN=3:03-0/3 0945ms:1010ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 09:06:23 Bk=604 ckN=3:03-0/3 0948ms: 995ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0ac0 V=16-0
11-28 08:36:22 Bk=604 ckN=3:03-0/3 0999ms:1109ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 08:06:21 Bk=604 ckN=3:03-0/3 1051ms:1059ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 07:36:21 Bk=604 ckN=3:03-0/3 0838ms:1060ms[00-02-1-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
11-28 07:06:21 Bk=604 ckN=3:03-0/3 0967ms:1051ms[00-02-1-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 06:36:21 Bk=604 ckN=3:03-0/3 0959ms:1012ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 06:06:22 Bk=604 ckN=3:03-0/3 1126ms:1175ms[00-02-1-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0ac0 V=16-0
11-28 05:36:22 Bk=604 ckN=3:03-0/3 1068ms:1112ms[00-02-1-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
11-28 05:06:22 Bk=604 ckN=3:03-0/3 1018ms:1087ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0ac0 V=16-0
11-28 04:36:21 Bk=604 ckN=3:03-0/3 0974ms:1030ms[00-02-1-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 04:06:22 Bk=604 ckN=3:03-0/3 0886ms:1074ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
11-28 03:36:22 Bk=604 ckN=3:03-0/3 0969ms:1031ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
11-28 03:06:22 Bk=604 ckN=3:03-0/3 1177ms:1185ms[00-02-1-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
11-28 02:36:22 Bk=604 ckN=3:03-0/3 1034ms:1179ms[00-02-1-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 02:06:22 Bk=604 ckN=3:03-0/3 0943ms:1134ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
11-28 01:36:22 Bk=604 ckN=3:03-0/3 1094ms:1161ms[00-03-0-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=0a6a V=16-0
11-28 01:06:22 Bk=604 ckN=3:03-0/3 1008ms:1088ms[00-02-1-0] codeN=4:2:6:4-0:0:0:0/16 chkRes=4:OK:OK:OK:OK:no checkRes=45_H_542_H_622_H_962_H_604_K_718_K_77_G_188_G_366_G_558_G_793_G_948_G_55_W_413_W_959_W_972_W_ ck=3897 V=16-0
